"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ROU","HRWKD","TOT","HR_WKD","A","1997",1860.52391920155,
"ROU","HRWKD","TOT","HR_WKD","A","1998",1859.14932530186,
"ROU","HRWKD","TOT","HR_WKD","A","1999",1850.04467781309,
"ROU","HRWKD","TOT","HR_WKD","A","2000",1852.99899736344,
"ROU","HRWKD","TOT","HR_WKD","A","2001",1852.48045940341,
"ROU","HRWKD","TOT","HR_WKD","A","2002",1867.17617689761,
"ROU","HRWKD","TOT","HR_WKD","A","2003",1837.05989926223,
"ROU","HRWKD","TOT","HR_WKD","A","2004",1886.58057142857,
"ROU","HRWKD","TOT","HR_WKD","A","2005",1876.98790497798,
"ROU","HRWKD","TOT","HR_WKD","A","2006",1836.08042962515,
"ROU","HRWKD","TOT","HR_WKD","A","2007",1839.93495235777,
"ROU","HRWKD","TOT","HR_WKD","A","2008",1835.24622480936,
"ROU","HRWKD","TOT","HR_WKD","A","2009",1815.49308426637,
"ROU","HRWKD","TOT","HR_WKD","A","2010",1840.67953765308,
"ROU","HRWKD","TOT","HR_WKD","A","2011",1849.27141548032,
"ROU","HRWKD","TOT","HR_WKD","A","2012",1811.54280360427,
"ROU","HRWKD","TOT","HR_WKD","A","2013",1806.45692813966,
"ROU","HRWKD","TOT","HR_WKD","A","2014",1792.53352789938,
"ROU","HRWKD","TOT","HR_WKD","A","2015",1785.67108859097,
"ROU","HRWKD","TOT","HR_WKD","A","2016",1809.02842365,
"ROU","HRWKD","TOT","HR_WKD","A","2017",1785.83814158267,
"ROU","HRWKD","TOT","HR_WKD","A","2018",1786.98268278002,
"ROU","HRWKD","TOT","HR_WKD","A","2019",1803.11220301752,
"ROU","HRWKD","TOT","HR_WKD","A","2020",1806.34627835525,
"ROU","HRWKD","TOT","HR_WKD","A","2021",1838.42642611595,
"EU27","HRWKD","TOT","HR_WKD","A","1995",1701.45914440919,
"EU27","HRWKD","TOT","HR_WKD","A","1996",1702.84374245079,
"EU27","HRWKD","TOT","HR_WKD","A","1997",1700.13059930866,
"EU27","HRWKD","TOT","HR_WKD","A","1998",1696.88702180461,
"EU27","HRWKD","TOT","HR_WKD","A","1999",1690.88374408006,
"EU27","HRWKD","TOT","HR_WKD","A","2000",1677.45032416489,
"EU27","HRWKD","TOT","HR_WKD","A","2001",1667.40051213377,
"EU27","HRWKD","TOT","HR_WKD","A","2002",1656.12225704371,
"EU27","HRWKD","TOT","HR_WKD","A","2003",1650.11527692048,
"EU27","HRWKD","TOT","HR_WKD","A","2004",1657.40302482333,
"EU27","HRWKD","TOT","HR_WKD","A","2005",1652.58217253362,
"EU27","HRWKD","TOT","HR_WKD","A","2006",1650.92353037643,
"EU27","HRWKD","TOT","HR_WKD","A","2007",1652.63679742098,
"EU27","HRWKD","TOT","HR_WKD","A","2008",1650.88522276201,
"EU27","HRWKD","TOT","HR_WKD","A","2009",1627.46112274167,
"EU27","HRWKD","TOT","HR_WKD","A","2010",1631.74257033212,
"EU27","HRWKD","TOT","HR_WKD","A","2011",1631.59974294038,
"EU27","HRWKD","TOT","HR_WKD","A","2012",1614.73925271384,
"EU27","HRWKD","TOT","HR_WKD","A","2013",1605.3196445238,
"EU27","HRWKD","TOT","HR_WKD","A","2014",1604.72771527569,
"EU27","HRWKD","TOT","HR_WKD","A","2015",1604.00233962912,
"EU27","HRWKD","TOT","HR_WKD","A","2016",1607.9348858938,
"EU27","HRWKD","TOT","HR_WKD","A","2017",1599.09847066185,
"EU27","HRWKD","TOT","HR_WKD","A","2018",1597.67756876298,
"EU27","HRWKD","TOT","HR_WKD","A","2019",1593.67765719461,
"EU27","HRWKD","TOT","HR_WKD","A","2020",1511.50849439117,
"EU27","HRWKD","TOT","HR_WKD","A","2021",1565.55125172185,
